AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
-0,599998474;0;27,35999913;210,9898838;0;1,3693;38,03921509;30;102;805,5;6,440000057;14;-0,6006;16,29353333;2;0;1
-0,5;0;27,14999914;219,9401543;0;1,415;36,07843018;30;102;803;6,489999771;14;-0,5484;16,29353333;2;0;1
-0,099998474;0;26,92499914;229,2242641;0;1,6304;36,07843018;31;102;799,5;6,159999847;14;-0,5706;16,29353333;2;0;0
-0,400001526;0;26,59499916;240,5404668;0;1,5368;36,47058868;31;102;803,5;5,940000057;14;-0,5659;16,29353333;2;0;0
-0,400001526;0;26,23499918;251,9738218;0;1,464;49,80392075;31;102;789;7,079999924;14;-0,5479;16,29353333;2;0;0
0,099998474;0;25,87499921;263,1435837;0;1,5365;32,94117737;31;102;803,5;6,159999847;14;-0,419;16,29353333;2;0;0
0,099998474;0;25,40999921;274,2019135;0;1,2679;37,64706039;31;102;791;6,159999847;14;-0,437;16,29353333;2;0;0
0;0;24,89999924;284,4243876;0;1,0663;38,4313736;31;102;798;6,409999847;14;-0,25;16,29353333;2;0;0
-0,199996948;0;24,37499924;293,9144291;0;0,9345;38,4313736;31;102;800,5;6,300000191;14;-0,1937;16,29353333;2;0;0
-0,400001526;0;23,80499923;302,018089;0;0,7643;38,4313736;31;102;800,5;6,380000114;14;-0,0829;16,29353333;2;0;0
-0,5;0;23,17499924;307,8995121;0;0,6622;39,2156868;31;102;796,5;6,21999979;14;-0,0217;16,29353333;2;0;0
-0,599998474;0;22,51499926;311,9870374;0;0,5865;38,82352829;31;102;794;6,21999979;14;0,0062;16,29353333;2;0;0
-0,400001526;0;21,80999928;313,4388589;0;0,5473;38,82352829;31;102;803;6,269999981;14;0,0301;16,29353333;2;0;0
0;0;21,05999928;311,8142815;0;0,5586;38,82352829;31;102;804,5;6,360000134;14;0,0875;16,29353333;2;0;0
-0,099998474;0;20,30999928;309,0456364;0;0,4093;37,64706039;31;102;797,5;6,409999847;14;0,1416;16,29353333;2;0;0
0;0;19,55999928;305,1329234;0;0,2559;39,2156868;32;102;794;6,130000114;14;0,1739;16,29353333;2;0;0
0;0;18,8249993;300,8612033;0;0,3217;38,82352829;32;102;794;6,110000134;14;0,1404;16,29353333;2;0;0
0;0;18,10499935;296,2702896;0;0,2596;39,2156868;32;102;794,5;6,269999981;14;0,1694;16,29353333;2;0;0
0;0;17,41499939;292,1443245;0;0,2658;39,2156868;32;102;800;6,409999847;14;0,1635;16,29353333;2;0;0
0;0;16,75499942;288,4997824;0;0,2879;39,2156868;32;102;797;6,380000114;14;0,1671;16,29353333;2;0;0
0;0;16,1099994;284,6724167;0;0,2782;38,82352829;32;102;796,5;6,159999847;14;0,1877;16,29353333;2;0;0
0;0;15,52499943;282,6110356;0;0,3447;48,62745285;32;102;799,5;6,21999979;14;0,1581;16,29353333;2;0;0
0;0;15,14999943;285,72862;0;0,313;48,62745285;32;102;766,5;5,940000057;14;0,2335;16,29353333;2;0;0
0;0;14,83499944;289,2795773;0;0,3106;49,80392075;32;102;870;6,800000191;14;0,2235;16,47768593;2;0;0
0;0;14,53499944;292,7483905;0;0,1781;65,49019623;32;102;710,5;6,519999981;14;0,2892;16,6455822;2;0;0
-0,299999237;60,29999924;50,26499844;68,63925749;-1,799999237;-0,3429;0;43;107;1778;23,36000061;19;0,1973;14,78601551;2;0;0
-0,200000763;60,29999924;50,36999842;70,09840163;0;-0,1705;0;43;107;1730,5;22,52000046;19;0,2495;14,77284431;2;0;0
-2,900001526;56,69999695;50,4299984;70,64755386;-3,600002289;0,15;0;43;106;1682,5;21,62999916;19;0,1674;14,75932789;2;0;0
-3,900001526;54,89999771;50,5049984;70,98047748;-1,799999237;0,3706;0;43;106;1616;20,96999931;19;-0,0341;14,74652767;2;0;0
-4,299999237;52,19999695;50,5799984;70,8900959;-2,700000763;0,9409;3,137254953;44;105;845,5;6,519999981;19;-0,3879;14,53647327;2;0;0
-5;47,69999695;50,62499835;70,50088449;-4,5;0,8712;26,27450943;44;103;763;5,329999924;19;-0,4589;14,30569649;2;0;0
-3,900001526;43,19999695;50,60999832;70,71345266;-4,5;1,1061;31,76470566;44;102;786;5,21999979;18;-0,545;14,11144447;2;0;0
-4;43,19999695;50,5949983;70,92556321;0;1,3179;30,98039246;44;102;796,5;11,10999966;18;-0,7593;14,06842136;2;0;0
-2,799999237;38,70000076;50,50499833;72,60047752;-4,499996185;1,47;0;44;103;1536;11,10999966;18;-0,9958;14,06842136;2;0;1
-2,200000763;36,89999771;50,39999835;74,82202831;-1,800003052;1,4005;50,19607925;44;104;1523;19,23999977;18;-1,0233;14,08302402;2;0;1
-2,5;36,89999771;50,23499832;77,6636643;0;1,3395;70,98039246;44;104;1553,5;16,02000046;18;-1,0509;14,08439159;2;0;1
0,200000763;39,59999847;50,09999835;79,45321498;2,700000763;1,3885;61,96078491;45;107;1610,5;16,61000061;18;-1,01;14,08647823;2;0;1
1,100002289;39,59999847;49,91999836;81,28738444;0;1,5296;60,7843132;45;107;1610,5;17,87999916;18;-1,0058;14,09023762;2;0;1
1,700000763;41,39999771;49,75499833;82,45776593;1,799999237;1,3169;61,56863022;45;107;1660;17,36000061;19;-0,9507;14,08980656;2;0;1
1,400001526;43,19999695;49,58999831;82,96870689;1,799999237;0,9147;9,019607544;45;107;1722;19,54999924;19;-1,1404;14,09645271;2;0;0
1;43,19999695;49,3949983;83,14420729;0;0,8171;56,07843399;45;107;1686;21,94000053;19;-1,1421;14,11227322;2;0;0
-0,299999237;42,29999924;49,1699983;83,25060516;-0,899997711;0,6286;56,86274719;45;108;1659,5;18,37999916;19;-1,0199;14,11603737;2;0;0
-1,200000763;42,29999924;48,9449983;83,25403693;0;0,9989;0;45;107;1711,5;22,04999924;19;-1,3306;14,1304388;2;0;0
-1,200000763;41,39999771;48,7199983;83,56636771;-0,900001526;1,0375;0;45;106;1663;21,32999992;19;-1,248;14,14567852;2;0;0
-1;41,39999771;48,50999826;83,95718109;0;1,1911;0;45;106;1581,5;20,15999985;19;-1,2251;14,16047382;2;0;0
-2;35,09999847;48,20999826;86,556503;-6,299999237;1,3904;0;45;105;1464,5;17,79999924;18;-1,2852;14,1724987;2;0;0
-0,900001526;32,39999771;47,90999826;90,62023214;-2,700000763;1,0449;0;45;104;1304;16,21999931;18;-1,2907;14,18619728;2;0;0
-1;29,69999886;47,60999829;96,14836738;-2,699998856;1,0556;13,72549057;46;104;798;6,269999981;18;-1,4416;14,11282349;2;0;0
-0,800003052;27;47,26499834;103,2267137;-2,699998856;1,0729;30,19607925;46;103;770;5,46999979;18;-1,4727;14,03695393;2;0;0
-0,700000763;27;47,00999835;109,7032805;0;0,929;32,15686417;46;102;784;5,360000134;18;-1,2652;13,97694683;2;0;0
-0,900001526;23,39999962;46,69499836;118,6743728;-3,600000381;1,1178;30,98039246;46;102;785,5;5,079999924;18;-1,3004;13,91685772;2;0;0
-1,799999237;22,5;46,46999836;126,6061941;-0,899999619;0,8782;0;46;101;1322;16,27000046;17;-1,2244;13,94990635;2;0;0
-1,799999237;20,69999886;46,22999837;135,6122954;-1,800001144;0,7408;24,31372643;46;103;1254,5;12,98999977;17;-1,0791;13,97519207;2;0;0
-2,200000763;21,59999847;45,92999837;145,0577191;0,899999619;0,7449;53,33333588;46;103;1376;12,82999992;17;-0,9238;13,99499321;2;0;0
-2,299999237;22,5;45,64499839;153,6004721;0,900001526;0,8537;41,17647171;46;102;1400;12,82999992;17;-0,9164;13,99499321;2;0;0
-3,700000763;22,5;45,29999844;162,4576148;0;0,9649;0;46;103;1299,5;17,21999931;17;-0,9624;14,02789688;2;0;0
-3,299999237;19,79999924;44,87999843;173,2978853;-2,700000763;1,0094;0;46;103;1179,5;16,23999977;17;-0,9675;14,06201649;2;0;0
-3,399997711;17,10000038;44,36999849;185,9787311;-2,699998856;1,0609;15,68627453;46;103;935;14,60999966;17;-1,0701;14,09593868;2;0;0
-3,799999237;11,69999981;43,73999848;203,2193735;-5,400000572;1,3027;30,98039246;46;103;799;6,519999981;17;-1,2607;14,10662651;2;0;0
-4;5,399999619;42,98999852;226,8100502;-6,300000191;1,7162;35,68627548;46;103;799;5,769999981;17;-1,0794;14,14076805;2;0;0
-3,799999237;3,599999905;42,22499851;251,7944293;-1,799999714;1,7486;32,15686417;46;102;787;5,610000134;17;-1,0198;14,13600445;2;0;0
-3,400001526;2,699999809;41,45999854;276,9888599;-0,900000095;1,8187;74,11764526;47;102;785,5;5,130000114;18;-1,0483;14,14000797;2;0;0
-3,200000763;2,699999809;40,75499853;301,734358;0;1,4208;60,39215851;47;102;689,5;5,989999771;18;-0,8205;14,14147663;2;0;0
-1,299999237;10,79999924;40,25999852;316,6925861;8,099999428;1,0914;51,76470566;47;102;1019,5;11,77000046;17;-0,8322;14,16944504;2;0;0
-2;10,79999924;39,79499849;331,1414753;0;0,9831;12,15686321;47;103;1569;15,97000027;17;-0,7647;14,19550991;2;0;0
-2;14,39999962;39,37499851;341,8920506;3,600000381;0,8929;24,31372643;47;103;1292;12,97000027;17;-0,6922;14,19981384;2;0;0
-2,100002289;14,39999962;38,98499852;352,2673718;0;0,9575;24,31372643;47;102;909;6,380000114;17;-0,5621;14,17207336;2;0;0
-1,700000763;15,29999924;38,57999853;361,602278;0,899999619;0,8175;93,33333588;47;103;990,5;10,07999992;17;-0,3101;14,16018009;2;0;0
0,400001526;15,29999924;38,11499857;370,206354;0;0,8334;43,13725662;47;102;1025;8,239999771;17;-0,1869;14,13685036;2;0;0
0;15,29999924;37,6049986;377,7370656;0;0,7679;29,01960754;47;102;964,5;7,050000191;17;-0,1496;14,11092472;2;0;0
-0,5;15,29999924;37,04999861;383,8072601;0;0,6672;70,19608307;47;102;838;7,71999979;17;-0,1459;14,16845608;2;0;0
0,100002289;15,29999924;36,44999861;388,0174288;0;0,6869;63,52941132;47;102;922,5;8,020000458;17;-0,0917;14,18467808;2;0;0
1,399997711;15,29999924;35,8049986;389,9557072;0;0,7431;58,03921509;47;102;970,5;12,38000011;17;-0,0722;14,20502758;2;0;0
3,600002289;15,29999924;35,11499863;389,1978774;0;0,6003;71,76470947;47;103;1136;12,23999977;17;-0,0572;14,2201252;2;0;0
3,199996948;16,19999886;34,39499865;384,7387594;0,899999619;0,5718;68,62744904;47;105;1361;15,80000019;18;0,049;14,24342632;2;0;0
3,5;16,19999886;33,62999866;376,7451578;0;0,4108;83,52941132;47;109;1580;22,57999992;18;0,2042;14,27756691;2;0;0
2,800003052;23,39999962;32,95499869;362,5255398;7,200000763;0,2585;74,90196228;47;126;1862;25,98999977;19;0,2852;14,30987358;2;0;0
2,200000763;31,5;32,38499874;344,0575418;8,100000381;0,2226;71,37255096;47;131;2095,5;25,98999977;23;0,3639;14,30987358;2;0;0
3;33,29999924;31,84499878;324,96351;1,799999237;0,0362;3,137254953;47;107;816;23,37999916;26;0,6068;14,33492374;2;0;0
3,100002289;33,29999924;31,30499882;305,2763935;0;0,1059;91,37255096;47;113;1416,5;13,07999992;23;0,6031;14,32968426;2;0;0
2,799999237;34,20000076;30,79499891;286,1384315;0,900001526;0,2738;83,92156982;47;124;1540,5;20,29999924;22;0,621;14,34511757;2;0;0
0,299999237;39,59999847;30,40499888;269,7187692;5,399997711;0,4939;44,70588303;47;113;1540,5;23,15999985;24;0,5168;14,35133743;2;0;0
-1,200000763;39,59999847;30,02999888;253,9821169;0;0,639;1,960784316;48;106;1634,5;17,46999931;24;0,3466;14,3389225;2;0;0
-1,199996948;37,79999924;29,6249989;237,4066344;-1,799999237;0,7909;0;48;106;1568;19,98999977;21;0,2401;14,3509922;2;0;0
-0,699996948;36;29,18999892;220,0280165;-1,799999237;0,8566;0;48;105;1470,5;17,96999931;20;0,0952;14,34777164;2;0;0
-0,5;32,39999771;28,7249989;203,5788381;-3,600002289;0,7206;0;48;104;1343,5;16,73999977;19;0,0233;14,34613895;2;0;0
-1,200000763;28,79999924;28,1999989;186,4006597;-3,599998474;1,1385;2,745098114;48;104;1251,5;15,63000011;19;0,0017;14,40657043;2;0;0
-1,299999237;28,79999924;27,73499893;172,4199244;0;1,0972;2,745098114;48;104;1261,5;12,27000046;19;0,0795;14,47645283;2;0;0
2,199996948;29,69999886;27,31499895;159,7985696;0,899999619;0,9921;93,33333588;48;108;1231;16,36000061;19;0,1531;14,54084587;2;0;0
2,700000763;33,29999924;26,99999899;149,8088002;3,600000381;0,9877;85,49019623;48;114;1326;18,15999985;21;0,2186;14,57877922;2;0;0
3,300003052;35,09999847;26,78999902;143,6134455;1,799999237;0,6944;78,4313736;48;117;1463,5;20,12999916;22;0,3413;14,58747387;2;0;0
3,700000763;38,70000076;26,71499908;141,447727;3,600002289;0,9089;74,90196228;48;119;1557,5;19,98999977;24;0,2977;14,58654404;2;0;0
3,799999237;38,70000076;26,63999914;139,2705679;0;0,8549;73,72549438;49;120;1643;20,32999992;24;0,3094;14,56095695;2;0;0
3,299999237;38,70000076;26,63999914;139,2705679;0;1,0154;71,76470947;49;118;1727;20,21999931;24;0,2439;14,53120041;2;0;0
4,199996948;43,19999695;26,74499913;142,1231858;4,499996185;1,1226;32,15686417;49;110;1756;22,82999992;23;0,1912;14,50784016;2;0;0
4,799999237;42,29999924;26,83499916;144,4680677;-0,899997711;1,296;0;49;108;1684,5;22,12999916;22;0,0273;14,48416233;2;0;0
3,899997711;38,70000076;26,81999919;144,092128;-3,599998474;1,3457;0;49;107;1054,5;9,859999657;21;-0,1109;14,40337658;2;0;0
0,400001526;35,09999847;26,74499919;142,4801366;-3,600002289;1,4794;24,70588303;49;103;760;5,409999847;21;-0,1309;14,33703518;2;0;0
-0,200000763;29,69999886;26,54999921;138,9493153;-5,399999619;1,7615;31,76470566;49;103;771,5;5,190000057;20;-0,2836;14,22849464;2;0;0
0,899997711;27;26,27999926;134,1799267;-2,699998856;1,7204;32,15686417;49;103;780,5;5,190000057;20;-0,2774;14,22849464;2;0;0
2,099998474;25,19999886;25,9799993;129,2558603;-1,800001144;1,5182;33,33333206;49;102;787,5;5,110000134;19;-0,407;14,12848186;2;0;0
2,700000763;22,5;25,64999931;124,8360976;-2,699998856;1,4652;31,37254906;49;102;781;5,050000191;19;-0,4523;14,03587341;2;0;0
3,200000763;21,59999847;25,3049993;120,2943774;-0,900001526;1,472;33,33333206;50;102;795,5;5,239999771;19;-0,3931;13,96087837;2;0;0
2,700000763;21,59999847;24,97499931;116,0256326;0;1,4536;0;50;102;795,5;5,300000191;19;-0,1422;13,90605164;2;0;0
2,100002289;20,69999886;24,62999933;111,6417946;-0,899999619;1,1663;76,47058868;50;106;1243;11,57999992;19;0,1156;13,92044258;2;0;0
3,200000763;24,29999924;24,44999934;109,7527101;3,600000381;1,1735;71,37255096;50;113;1432;18,48999977;19;0,2813;13,93914795;2;0;0
2,799999237;27,89999962;24,37499937;108,8774987;3,600000381;0,8073;65,88235474;50;113;1693;20,54999924;21;0,3;13,95831871;2;0;0
2,400001526;31,5;24,40499939;109,2564142;3,600000381;1,0073;0;50;119;1909,5;22,65999985;23;0,3281;13,99009514;2;0;0
0,900001526;31,5;24,47999939;109,9897618;0;1,1835;96,86274719;50;108;827;8,079999924;22;0,3821;13,93155289;2;0;1
-0,599998474;31,5;24,55499939;110,7116687;0;1,0797;83,92156982;50;106;1313;16,94000053;21;0,37;13,93107414;2;0;1
-0,100002289;35,09999847;24,74999937;112,5350836;3,599998474;1,2488;83,92156982;51;116;1427;20,48999977;22;0,3696;14,03564072;2;0;1
-0,600002289;35,09999847;24,95999935;114,2200664;0;0,8269;79,21569061;51;123;1568,5;22,65999985;25;0,4731;14,13132668;2;0;1
1,300003052;36;33,11999906;104,8551804;-4,5;1,3662;35,29411697;26;102;792;6,159999847;10;-0,9768;16,91437149;2;0;0
1,300003052;35,09999847;33,25499903;104,2682738;-0,900001526;1,4038;0;27;102;800,5;6,96999979;10;-1,049;16,71450615;2;0;0
0,200004578;33,29999924;33,40499903;102,88624;-1,799999237;1,5701;46,66666794;27;101;1362;17,04999924;10;-1,0303;16,71735382;2;0;0
0,400001526;33,29999924;33,55499903;101,4584434;0;1,6505;54,50980377;27;102;1353;14,27000046;10;-0,9388;16,69624329;2;0;0
-1;35,09999847;33,70499903;100,5340365;1,799999237;1,8519;51,76470566;27;102;1393,5;14,97000027;10;-0,9783;16,67809486;2;0;0
-1,5;35,09999847;33,85499903;99,56386683;0;1,7546;51,76470566;27;102;1428;14,77000046;10;-1,0297;16,65413857;2;0;0
-0,899993896;36,89999771;33,95999902;99,53023104;1,799999237;1,6995;72,15686035;27;103;1481;19,79999924;10;-1,0975;16,6645565;2;0;0
-1,299995422;38,70000076;34,07999903;99,79382462;1,800003052;1,5892;72,54901886;27;109;1568;20,48999977;11;-1,0341;16,67260551;2;0;0
-2,800003052;40,5;34,22999903;100,3567063;1,799999237;1,6301;69,41176605;27;112;1661,5;21,57999992;13;-1,0011;16,68060875;2;0;0
-2,5;43,19999695;34,37999897;101,6975531;2,699996948;1,6897;67,45098114;28;116;1756,5;21,57999992;14;-1,0005;16,68008995;2;0;0
-2,299999237;45;34,52999897;103,5417907;1,800003052;1,7742;63,92156982;28;115;1828,5;22,40999985;15;-0,988;16,67865181;2;0;0
-1,800003052;45,89999771;34,66499894;105,5331546;0,899997711;1,6993;56,47058868;28;115;1891;22,94000053;15;-1,0313;16,67740059;2;0;0
-1,900001526;47,69999695;34,81499888;108,1141705;1,799999237;1,6913;57,64706039;28;115;1952;19,73999977;15;-0,9732;16,653965;2;0;0
-0,899997711;47,69999695;34,99499887;110,8214917;0;1,6288;28,23529434;28;104;1058,5;13,30000019;15;-0,9684;16,56817245;2;0;0
-0,700004578;47,69999695;35,18999882;113,5015841;0;1,4956;78,8235321;28;108;1411,5;19,19000053;13;-0,8279;16,54219437;2;0;0
-0,600006104;48,59999847;35,39999879;116,49355;0,900001526;1,3948;76,47058868;28;114;1471;19,19000053;13;-0,7439;16,54219437;2;0;0
-0,100006104;48,59999847;35,65499878;119,3058974;0;1,3619;76,86274719;28;117;1508;20,73999977;14;-0,7098;16,52157974;2;0;0
0,300003052;51,29999924;35,9699988;123,1739907;2,700000763;1,4241;18,4313736;29;105;1495;17,46999931;15;-0,5748;16,46998405;2;0;0
0,800003052;50,39999771;36,31499879;125,9158631;-0,900001526;1,1948;0;29;104;1454;19,48999977;13;-0,5704;16,43903923;2;0;0
0,499996185;48,59999847;36,62999878;127,6312782;-1,799999237;1,2393;0;29;103;1403;18,46999931;12;-0,645;16,40381432;2;0;0
0,299999237;46,79999924;37,06499879;124,8907784;-1,799999237;1,3915;0;29;103;1403;18,02000046;12;-0,7097;16,37164307;2;0;0
0,299999237;46,79999924;37,58999879;118,1876857;0;1,4757;1,176470637;29;103;1343;17,04999924;11;-0,7301;16,33835411;2;0;0
-0,099998474;46,79999924;38,12999878;110,2139916;0;1,396;4,313725471;29;103;1257;16,19000053;11;-0,8686;16,3080368;2;0;0
-0,5;42,29999924;38,60999877;99,99243334;-4,5;1,4332;7,450980663;30;103;1201,5;12,38000011;11;-0,9721;16,24475288;2;0;0
-0,499996185;40,5;39,05999877;89,16040057;-1,799999237;1,4164;58,8235321;30;102;1167;9,829999924;11;-0,9737;16,14477539;2;0;0
-0,199996948;38,70000076;39,4349988;80,16230737;-1,799999237;1,5353;58,8235321;30;102;1137;14,82999992;11;-0,8638;16,11860657;2;0;0
-1,400001526;39,59999847;39,76499879;73,51756191;0,899997711;1,5755;78,8235321;30;105;1195;15,35999966;11;-0,8533;16,09074783;2;0;0
-1,400001526;39,59999847;40,06499879;67,8338329;0;1,7573;72,54901886;30;105;1234,5;16,19000053;11;-0,7531;16,06692886;2;0;0
-0,999996185;41,39999771;40,36499875;63,06535877;1,799999237;1,717;85,49019623;30;108;1282;17,12999916;12;-0,7364;16,04458046;2;0;0
-0,399997711;43,19999695;40,69499871;58,21268116;1,799999237;1,621;77,2549057;30;110;1331;17,71999931;13;-0,7992;16,02113914;2;0;0
-0,5;45;41,02499873;54,34664751;1,800003052;1,6011;72,94117737;30;111;1389,5;18,11000061;13;-0,6945;15,99803448;2;0;0
-0,799999237;48,59999847;41,41499872;50,91993565;3,599998474;1,6698;69,80392456;31;109;1429,5;17,62999916;13;-0,6777;15,96648788;2;0;0
-0,699996948;48,59999847;41,7749987;48,14122437;0;1,748;34,90196228;31;104;1443,5;17,98999977;12;-0,7014;15,93805218;2;0;0
-0,700000763;48,59999847;42,13499867;45,09891991;0;1,7677;0;31;103;1410;17,65999985;12;-0,7819;15,91038704;2;0;0
-1,599998474;47,69999695;42,44999863;42,50897919;-0,900001526;1,8983;0;31;103;1360,5;17,36000061;12;-0,8491;15,88639164;2;0;0
-0,800003052;45;42,68999866;40,18057245;-2,699996948;1,8663;0;31;103;1306,5;16,77000046;11;-1,0285;15,86129856;2;0;0
-0,800003052;45;42,92999868;37,73501314;0;1,9014;1,568627477;31;103;1257;16,21999931;11;-1,0712;15,83816242;2;0;0
-1,400001526;43,19999695;43,13999866;35,11464017;-1,800003052;1,5805;3,529411793;31;103;1218;16,21999931;11;-1,1683;15,83816242;2;0;0
-1,5;41,39999771;43,31999865;32,4677249;-1,799999237;1,5944;6,666666985;32;102;1165;13,55000019;11;-1,1919;15,79887867;2;0;0
-0,5;39,59999847;43,48499864;29,53044536;-1,799999237;1,4555;56,47058868;32;102;1161,5;9,579999924;11;-1,0822;15,71012783;2;0;0
-0,5;39,59999847;43,66499863;26,09824229;0;1,1595;96,07843018;32;108;1208;15,02000046;11;-0,9233;15,69135666;2;0;0
-0,5;39,59999847;43,76999861;24,54620016;0;1,0782;90,58823395;32;112;1208;16,07999992;12;-0,8386;15,67198277;2;0;0
-0,900001526;45;43,91999861;23,5256921;5,400001526;0,8779;89,01960754;32;116;1279;17,44000053;13;-0,7604;15,65654755;2;0;0
-0,700000763;47,69999695;44,06999855;23,28314992;2,699996948;0,8448;82,74510193;32;116;1384;19,69000053;14;-0,6599;15,64691925;2;0;0
-1,299999237;43,19999695;44,09999854;23,17423463;-4,5;0,8104;79,60784149;32;120;1475;21,86000061;16;-0,5302;15,64148235;2;0;0
-1,599998474;53,09999847;44,24999854;24,52423462;9,900001526;0,7626;78,03921509;32;123;1541;23,27000046;18;-0,5303;15,6364069;2;0;0
-2;55,79999924;44,39999854;26,65220093;2,700000763;0,6615;75,29412079;33;127;1621;25,36000061;20;-0,5442;15,63586235;2;0;0
-2,100002289;58,5;44,56499856;29,69519316;2,700000763;0,4529;72,54901886;33;129;1690,5;25,62999916;21;-0,6777;15,63133049;2;0;0
-3;60,29999924;44,7749986;33,68021062;1,799999237;0,4321;72,54901886;33;131;1765,5;26,15999985;22;-0,7058;15,62553692;2;0;0
-2,700000763;60,29999924;44,96999861;37,47874486;0;0,4446;72,15686035;33;132;1831;25,40999985;23;-0,7146;15,6121273;2;0;0
-3,100002289;62,09999847;45,16499863;41,91383816;1,799999237;0,4819;67,45098114;33;126;1890;22,61000061;22;-0,7456;15,58277225;2;0;0
-2,899997711;64,79999542;45,40499859;47,92522604;2,699996948;0,5169;26,66666794;33;111;1912;26,21999931;19;-0,7634;15,56978607;2;0;0
-3;63,89999771;45,62999859;53,2485731;-0,899997711;0,4357;0;33;109;1866;25,07999992;17;-0,7887;15,55407715;2;0;0
-2,099998474;63;45,85499859;58,05709069;-0,899997711;0,3718;41,5686264;34;107;1842,5;18,29999924;15;-0,7542;15,50334358;2;0;0
-2;62,09999847;46,07999859;62,35077708;-0,900001526;0,5268;39,2156868;34;105;1853,5;19,11000061;14;-0,7058;15,45918751;2;0;0
-1,200000763;62,09999847;46,33499858;66,62570074;0;0,7027;25,09803963;34;107;1814,5;24,07999992;14;-0,5527;15,443717;2;0;0
-1,399997711;61,19999695;46,58999856;70,30158974;-0,900001526;1,0138;0;34;107;1774,5;23,61000061;14;-0,362;15,42978668;2;0;0
-1,5;59,39999771;46,84499855;72,91166564;-1,799999237;1,1101;0;34;106;1728,5;22,98999977;14;-0,3957;15,41510201;2;0;0
-1,400001526;57,59999847;47,11499856;74,29552986;-1,799999237;1,0104;0;34;106;1678,5;22,98999977;14;-0,3723;15,41510201;2;0;0
-1,5;55,79999924;47,36999855;74,76619988;-1,799999237;1,1395;0;35;105;1632,5;22,04999924;13;-0,4401;15,39995384;2;0;0
-0,700000763;54,89999771;47,68499851;73,43519177;-0,900001526;1,1959;0;35;105;1568;21,27000046;13;-0,5379;15,3850317;2;0;0
0,200000763;53,09999847;47,98499851;71,1562087;-1,799999237;1,1317;0;35;104;1518;20,61000061;13;-0,6471;15,36905193;2;0;0
-0,100002289;51,29999924;48,28499851;67,59587016;-1,799999237;1,2968;0;35;104;1518;19,90999985;13;-0,7068;15,35365295;2;0;0
-0,200000763;49,5;48,55499852;63,74081973;-1,799999237;1,3085;21,56862831;35;103;1477,5;15,77000046;13;-0,7968;15,31569099;2;0;0
-0,5;46,79999924;48,74999854;60,68592983;-2,700000763;1,0555;25,09803963;36;103;818,5;6,239999771;12;-1,1148;15,11892986;2;0;0
-0,300003052;46,79999924;48,94499855;57,55370094;0;0,977;28,62745094;36;103;784,5;5,579999924;12;-1,2809;14,91675186;2;0;0
-0,400001526;40,5;49,00499859;56,29980187;-6,299999237;1,0855;30,98039246;36;103;787;5,71999979;12;-1,3498;14,74631023;2;0;0
-0,200000763;36,89999771;48,97499854;56,98258265;-3,600002289;1,0694;31,37254906;36;103;789;5,800000191;12;-1,4687;14,60757637;2;0;0
-0,899997711;34,20000076;48,86999855;59,45399721;-2,699996948;1,0456;31,37254906;36;102;789,5;5,659999847;12;-1,6331;14,48490429;2;0;1
-1,599998474;31,5;48,6749986;63,98427573;-2,700000763;1,0062;29,01960754;36;102;976,5;13,97000027;12;-1,6426;14,48239994;2;0;1
-2,200000763;30,59999847;48,43499858;69,23417428;-0,900001526;0,9296;0;36;102;1308;15,48999977;12;-1,5809;14,49153709;2;0;1
-3,099998474;33,29999924;48,2249986;72,96291964;2,700000763;0,7855;75,6862793;36;106;1340;17,21999931;12;-1,5304;14,43857002;2;0;1
-2,599998474;35,09999847;48,01499863;75,83315696;1,799999237;0,9032;71,37255096;36;107;1434;17,37999916;13;-1,4889;14,38256168;2;0;1
-2,199996948;37,79999924;47,84999866;77,57236861;2,700000763;0,8419;72,94117737;37;108;1530;20,11000061;13;-1,3567;14,33722591;2;0;0
-2;39,59999847;47,71499869;78,7070551;1,799999237;0,4383;69,80392456;37;114;1615;20,65999985;15;-1,4576;14,28535366;2;0;0
-1,399997711;42,29999924;47,6099987;79,17955501;2,700000763;0,2607;71,37255096;37;117;1698,5;21,86000061;16;-1,4302;14,23239136;2;0;0
-1,5;44,09999847;47,5349987;79,3660381;1,799999237;-0,0153;69,80392456;37;120;1813,5;22,48999977;18;-1,461;14,24380112;2;0;0
0,199996948;45,89999771;47,44499868;79,16285164;1,799999237;0,0055;65,09803772;37;119;1861,5;21,44000053;18;-1,297;14,18470383;2;0;0
-0,5;45,89999771;47,36999868;79,04958907;0;0,226;2,745098114;37;109;1815,5;24,23999977;18;-1,1342;14,20054626;2;0;0
-0,299999237;44,09999847;47,29499868;79,19946199;-1,799999237;0,1894;33,33333206;37;109;1805;24,23999977;16;-1,0323;14,20054626;2;0;0
1,400001526;45;47,26499869;79,28366528;0,900001526;0,2538;52,15686417;37;110;1844,5;20,54999924;15;-0,9269;14,20631886;2;0;1
0,200000763;45,89999771;47,24999866;79,31135178;0,899997711;0,2685;0;37;108;1798;24,02000046;15;-0,8289;14,16660023;2;0;1
